system:index,countyears,cropland_mode,first,longitude,system:indexviejuno,.geo
2015_151,9.0,24.0,24,-98.49932767265722,5118.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-98.4993277,35.3362648]}"
2015_349,6.0,24.0,27,-98.48881738383302,12259.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-98.4888174,35.2804794]}"
2015_365,7.0,24.0,24,-98.68473994729949,12904.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-98.6847399,35.2958406]}"
2015_1922,6.0,24.0,2,-98.70980294372642,69297.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-98.7098029,35.3200951]}"
2015_665,8.0,24.0,24,-98.74914915317085,23691.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-98.7491492,35.3502785]}"
2015_945,10.0,24.0,24,-98.77097821457495,34052.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-98.7709782,35.2219991]}"
2015_1602,7.0,24.0,31,-98.66857027218533,57045.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-98.6685703,35.1171657]}"
2015_233,9.0,24.0,24,-98.6909383227599,8033.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-98.6909383,35.1230945]}"
2015_931,9.0,24.0,24,-98.6939027631975,33751.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-98.6939028,35.249757]}"
2015_474,10.0,24.0,24,-98.59203380997835,16784.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-98.5920338,35.2583808]}"
2015_410,8.0,24.0,24,-98.59418976666024,14694.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-98.5941898,35.1627103]}"
2015_1884,9.0,24.0,24,-98.57532514569372,68114.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-98.5753251,35.0077509]}"
2015_721,10.0,24.0,24,-98.55807749223864,25788.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-98.5580775,34.9721776]}"
2015_1394,8.0,24.0,24,-98.62787658981472,50026.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-98.6278766,34.9872693]}"
2015_1756,10.0,24.0,24,-98.7389083589319,63018.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-98.7389084,34.9759505]}"
2015_1751,8.0,24.0,24,-98.92593760108558,62836.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-98.9259376,34.9684047]}"
2015_214,10.0,24.0,24,-98.9884603448603,7261.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-98.9884603,35.0357783]}"
2015_440,8.0,24.0,61,-98.97229066974614,15740.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-98.9722907,35.0387427]}"
2015_1672,6.0,24.0,61,-98.8976406696358,59636.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-98.8976407,34.9837658]}"
2015_452,9.0,24.0,24,-98.9531565541944,16293.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-98.9531566,35.1414202]}"
2015_389,10.0,24.0,24,-99.09113778183516,13681.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.0911378,35.1133927]}"
2015_309,10.0,24.0,24,-99.11593128367686,11011.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.1159313,35.1503135]}"
2015_929,7.0,24.0,24,-99.1207821862111,33731.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.1207822,35.2031344]}"
2015_1041,9.0,24.0,24,-99.11081088655737,37034.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.1108109,35.0947976]}"
2015_134,7.0,24.0,24,-99.10811594070502,4604.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.1081159,35.0691956]}"
2015_771,6.0,24.0,4,-99.15527749312129,27495.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.1552775,35.0260765]}"
2015_342,7.0,24.0,21,-99.15042659058705,12066.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.1504266,34.9967016]}"
2015_1018,5.0,24.0,24,-99.11808724035875,36154.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.1180872,34.9808014]}"
2015_384,8.0,24.0,24,-99.017835254651,13512.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.0178353,34.9409162]}"
2015_386,8.0,24.0,24,-99.03858633771416,13551.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.0385863,34.9320229]}"
2015_1834,7.0,24.0,24,-99.05098308863501,65806.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.0509831,34.9382213]}"
2015_876,6.0,24.0,2,-99.16066738482601,32042.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.1606674,34.8069774]}"
2015_1752,9.0,24.0,24,-99.07281215003911,62842.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.0728122,34.7716736]}"
2015_466,9.0,24.0,24,-99.06257135580016,16668.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.0625714,34.7431072]}"
2015_1836,7.0,24.0,24,-98.85398254682761,65887.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-98.8539825,34.8390473]}"
2015_95,9.0,24.0,24,-98.89144229417539,3144.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-98.8914423,34.752809]}"
2015_611,6.0,24.0,24,-98.93914283576213,21829.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-98.9391428,34.6323449]}"
2015_1950,10.0,24.0,24,-99.12859752918294,70312.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.1285975,34.6574079]}"
2015_1805,7.0,24.0,24,-99.16417081443407,64898.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.1641708,34.6102464]}"
2015_1395,9.0,24.0,24,-99.18788633793483,50103.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.1878863,34.5792545]}"
2015_442,6.0,24.0,24,-99.16551828736026,15859.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.1655183,34.602431]}"
2015_1384,10.0,24.0,24,-99.11188886489832,49707.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.1118889,34.5226606]}"
2015_1722,5.0,24.0,2,-99.08763435222708,61335.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.0876344,34.4299545]}"
2015_90,7.0,24.0,24,-99.10542099485265,2935.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.105421,34.4175577]}"
2015_779,6.0,24.0,24,-99.15797243897364,27824.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.1579724,34.4113593]}"
2015_898,7.0,24.0,24,-99.10407352192648,32724.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.1040735,34.3286245]}"
2015_234,7.0,24.0,176,-99.07928002008478,8034.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.07928,34.1963027]}"
2015_1088,10.0,24.0,24,-99.00786395499728,38705.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.007864,34.2925122]}"
2015_1764,8.0,24.0,24,-99.00436052538922,63335.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.0043605,34.2687967]}"
2015_1035,9.0,24.0,24,-98.84455023634435,36790.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-98.8445502,34.1903738]}"
2015_292,8.0,24.0,24,-98.85964193311756,10357.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-98.8596419,34.4342664]}"
2015_1850,7.0,24.0,24,-98.98495691525223,66382.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-98.9849569,34.3976151]}"
2015_16,5.0,2.0,24,-98.97471612101326,613.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-98.9747161,34.404622]}"
2015_1879,8.0,24.0,24,-99.00759446041204,67866.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.0075945,34.4790025]}"
2015_828,9.0,24.0,24,-98.98657388276365,29505.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-98.9865739,34.4835839]}"
2015_1945,10.0,24.0,24,-98.68689590398137,70157.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-98.6868959,34.479272]}"
2015_278,7.0,24.0,24,-98.78768687885957,9613.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-98.7876869,34.3232346]}"
2015_864,10.0,24.0,24,-98.79658020017237,31500.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-98.7965802,34.2739171]}"
2015_612,9.0,24.0,24,-98.75561702321652,21911.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-98.755617,34.2135503]}"
2015_112,8.0,24.0,24,-98.77529012793873,3804.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-98.7752901,34.2515491]}"
2015_1610,7.0,24.0,2,-98.69551973070892,57361.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-98.6955197,34.3156888]}"
2015_1929,9.0,24.0,24,-98.70980294372642,69562.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-98.7098029,34.2892783]}"
2015_1888,8.0,24.0,4,-98.59769319626831,68181.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-98.5976932,34.3138023]}"
2015_1809,10.0,24.0,24,-98.58367947783604,64999.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-98.5836795,34.2790375]}"
2015_736,10.0,24.0,24,-98.56804879189235,26390.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-98.5680488,34.2410388]}"
2015_941,10.0,24.0,24,-98.51900077737943,33955.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-98.5190008,34.4641803]}"
2015_813,7.0,24.0,24,-98.60928146343345,28673.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-98.6092815,34.4070474]}"
2015_1435,7.0,24.0,24,-98.64835817829264,51775.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-98.6483582,34.4981366]}"
2015_408,8.0,24.0,24,-98.62194770893953,14608.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-98.6219477,34.5046045]}"
2015_1785,10.0,24.0,24,-98.53517045249359,63974.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-98.5351705,34.4757686]}"
2015_347,8.0,24.0,24,-98.51603633694184,12161.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-98.5160363,34.5116113]}"
2015_1972,8.0,24.0,24,-98.71519283543114,71244.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-98.7151928,34.5830274]}"
2015_1392,10.0,24.0,24,-98.79846666226902,49989.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-98.7984667,34.6444722]}"
2015_187,5.0,24.0,24,-98.39961467611995,6242.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-98.3996147,34.8716561]}"
2015_1362,7.0,24.0,24,-98.20881250977297,48917.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-98.2088125,34.7948501]}"
2015_76,7.0,24.0,36,-98.3834450010058,2526.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-98.383445,34.5479931]}"
2015_400,8.0,24.0,24,-98.4661798386732,14332.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-98.4661798,34.3313195]}"
2015_954,10.0,24.0,24,-98.40230962197231,34308.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-98.4023096,34.3084124]}"
2015_776,10.0,24.0,24,-98.34032586736807,27748.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-98.3403259,34.3531485]}"
2015_687,10.0,24.0,24,-98.14548128224254,24170.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-98.1454813,34.2423862]}"
2015_1598,5.0,24.0,24,-98.07406521715504,56992.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-98.0740652,34.326738]}"
2015_288,10.0,24.0,24,-98.03983940483008,10213.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-98.0398394,34.2976326]}"
2015_195,10.0,24.0,24,-97.98324554193054,6450.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-97.9832455,34.2652933]}"
2015_218,9.0,24.0,24,-97.92638218444579,7542.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-97.9263822,34.2733781]}"
2015_1695,9.0,24.0,24,-97.86251196774488,60324.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-97.862512,34.6501315]}"
2015_1220,5.0,24.0,24,-97.84256936843744,43869.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-97.8425694,34.7086119]}"
2015_1313,7.0,24.0,24,-98.03768344814819,47134.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-98.0376834,34.8239556]}"
2015_1274,9.0,24.0,24,-98.12176575874177,45840.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-98.1217658,34.7692482]}"
2015_1956,10.0,24.0,24,-97.82424373664139,70582.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-97.8242437,35.1864258]}"
2015_392,10.0,24.0,24,-97.80537911567488,13748.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-97.8053791,35.2443671]}"
2015_934,8.0,24.0,24,-97.82154879078904,33777.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-97.8215488,35.297188]}"
2015_1000,10.0,24.0,24,-97.85577460311399,35678.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-97.8557746,35.2637707]}"
2015_653,9.0,24.0,24,-97.95979951301503,23260.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-97.9597995,35.2570334]}"
2015_1983,10.0,24.0,24,-98.10559608362763,71473.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-98.1055961,35.0635362]}"
2015_1698,8.0,24.0,61,-97.97408272603253,60408.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-97.9740827,35.0929112]}"
2015_30,10.0,24.0,24,-98.39503326817093,1203.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-98.3950333,35.0996485]}"
2015_1072,9.0,24.0,24,-98.24384680585362,38200.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-98.2438468,35.3058119]}"
2015_23,8.0,24.0,24,-98.33412749190764,957.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-98.3341275,35.324407]}"
2015_344,5.0,24.0,61,-98.3729347121816,12125.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-98.3729347,35.4478355]}"
2015_307,9.0,24.0,61,-98.3443682861466,10957.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-98.3443683,35.4667001]}"
2015_284,10.0,24.0,24,-98.42036575918311,10066.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-98.4203658,35.5394637]}"
2015_451,8.0,24.0,24,-98.15518308731103,16221.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-98.1551831,35.5111667]}"
2015_1796,10.0,24.0,24,-98.14467279848682,64628.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-98.1446728,35.5591368]}"
2015_1017,8.0,24.0,24,-98.15114066853249,36063.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-98.1511407,35.6049509]}"
2015_1800,5.0,24.0,24,-98.06139897164894,64755.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-98.061399,35.5658742]}"
2015_1986,8.0,24.0,24,-97.9813590798339,71555.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-97.9813591,35.5658742]}"
2015_39,10.0,24.0,24,-98.04549879112004,1433.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-98.0454988,35.4524169]}"
2015_1978,10.0,24.0,24,-97.89377333963225,71366.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-97.8937733,35.4095673]}"
2015_1329,6.0,24.0,24,-97.91452442269541,47637.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-97.9145244,35.3287189]}"
2015_752,9.0,24.0,24,-97.84068290634079,26791.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-97.8406829,35.596866]}"
2015_455,10.0,24.0,24,-97.8099605236239,16478.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-97.8099605,35.6758279]}"
2015_1996,10.0,24.0,24,-97.83717947673271,71869.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-97.8371795,35.7464355]}"
2015_1470,8.0,24.0,24,-97.80079770772588,53049.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-97.8007977,35.8127312]}"
2015_1631,7.0,24.0,24,-97.83421503629512,58041.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-97.834215,35.7564068]}"
2015_52,10.0,24.0,24,-97.97408272603253,1748.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-97.9740827,35.7167911]}"
2015_424,6.0,24.0,27,-98.09050438685442,15064.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-98.0905044,35.6453751]}"
2015_1075,7.0,24.0,24,-98.13146756381028,38428.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-98.1314676,35.7235285]}"
2015_759,10.0,24.0,24,-98.08538398973494,27005.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-98.085384,35.8051853]}"
2015_880,5.0,24.0,24,-98.0166628704998,32281.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-98.0166629,35.9038204]}"
2015_1092,10.0,24.0,24,-98.03822243731867,38840.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-98.0382224,35.8439926]}"
2015_1428,10.0,24.0,24,-98.0099255058689,51431.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-98.0099255,35.9746974]}"
2015_822,10.0,24.0,24,-97.88541900748993,29237.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-97.885419,35.897622]}"
2015_1999,9.0,24.0,31,-97.92853814112767,71992.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-97.9285381,36.1431316]}"
2015_866,10.0,24.0,24,-97.85334915184687,31505.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-97.8533492,36.1840947]}"
2015_1111,8.0,24.0,24,-97.85954752730729,39260.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-97.8595475,36.2342207]}"
2015_73,7.0,24.0,24,-97.82613019873804,2410.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-97.8261302,36.2657516]}"
2015_543,5.0,24.0,26,-97.80780456694201,19249.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-97.8078046,36.2789568]}"
2015_419,9.0,24.0,24,-97.81427243698766,14947.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-97.8142724,36.3131826]}"
2015_407,6.0,24.0,4,-97.89134788836512,14561.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-97.8913479,36.2956655]}"
2015_1282,9.0,24.0,24,-97.941473881219,45992.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-97.9414739,36.3363592]}"
2015_986,10.0,24.0,24,-97.98674897153862,35106.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-97.986749,36.318842]}"
2015_159,10.0,24.0,24,-98.08592297890542,5480.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-98.085923,35.9986825]}"
2015_513,10.0,24.0,24,-98.11934030747466,18396.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-98.1193403,36.0151216]}"
2015_1543,10.0,24.0,24,-98.141438863464,55349.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-98.1414389,36.0164691]}"
2015_101,7.0,24.0,61,-98.26729283476914,3483.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-98.2672928,36.0978565]}"
2015_915,10.0,24.0,24,-98.28454048822424,33406.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-98.2845405,36.145557]}"
2015_1546,9.0,24.0,24,-98.30475258211693,55374.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-98.3047526,36.197839]}"
2015_1217,10.0,24.0,24,-98.43815240180868,43825.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-98.4381524,36.2493124]}"
2015_790,5.0,24.0,4,-98.41740131874552,28075.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-98.4174013,36.0757579]}"
2015_666,6.0,24.0,24,-98.46186792530943,23701.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-98.4618679,35.9137917]}"
2015_1768,10.0,24.0,24,-98.42494716713212,63376.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-98.4249472,35.8011429]}"
2015_1074,10.0,24.0,24,-98.24196034375697,38407.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-98.2419603,35.9377767]}"
2015_809,9.0,24.0,24,-98.16165095735668,28610.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-98.161651,35.9148696]}"
2015_1322,10.0,24.0,24,-98.2015361559716,47436.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-98.2015362,35.8790269]}"
2015_166,10.0,24.0,24,-98.29801521748603,5638.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-98.2980152,35.8706725]}"
2015_787,10.0,24.0,24,-98.19506828592593,27998.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-98.1950683,35.7758104]}"
2015_43,6.0,24.0,24,-98.25543507301876,1465.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-98.2554351,35.7138267]}"
2015_959,9.0,24.0,24,-98.37320420676683,34415.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-98.3732042,35.6790619]}"
2015_1361,10.0,24.0,24,-98.33520547024858,48916.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-98.3352055,35.7720375]}"
2015_1094,6.0,24.0,24,-98.39395528982999,38878.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-98.3939553,35.7944056]}"
2015_1237,9.0,24.0,24,-98.36727532589164,44613.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-98.3672753,35.7181386]}"
2015_505,7.0,24.0,24,-98.47022225745174,18244.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-98.4702223,35.6442971]}"
2015_1377,9.0,24.0,24,-98.65078362955977,49505.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-98.6507836,35.6809483]}"
2015_1325,10.0,24.0,24,-98.57828958613132,47525.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-98.5782896,35.7235285]}"
2015_1053,9.0,24.0,24,-98.71384536250496,37522.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-98.7138454,35.873098]}"
2015_1730,9.0,24.0,24,-98.82945853957114,61607.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-98.8294585,35.9275359]}"
